bitrate_kbps_segment_size,bitrate_kbps_target,coding_height,coding_res,coding_width,display_height,display_res,display_width,dts,framerate,gop_length,i_sizes_average,iframe_ratio,noni_sizes_average,sample_index,pvs_id
2097.88169464,2000,1080,2073600,1920,1080,2073600,1920,27.981644,23.98,2.00166805671,44059,4.30684261975,10230,27,VL04_SRC252_HRC254
2096.52065015,2000,1080,2073600,1920,1080,2073600,1920,28.982478,23.98,2.00166805671,44381,4.36520114095,10167,28,VL04_SRC252_HRC254
2128.87939648,2000,1080,2073600,1920,1080,2073600,1920,29.983322,23.98,2.00166805671,44381,4.27233346169,10388,29,VL04_SRC252_HRC254
2128.87939648,2000,1080,2073600,1920,1080,2073600,1920,30.984156,23.98,2.00166805671,44381,4.27233346169,10388,30,VL04_SRC252_HRC254
2128.87939648,2000,1080,2073600,1920,1080,2073600,1920,31.984989,23.98,2.00166805671,44381,4.27233346169,10388,31,VL04_SRC252_HRC254
2128.87939648,2000,1080,2073600,1920,1080,2073600,1920,32.985822,23.98,2.00166805671,44381,4.27233346169,10388,32,VL04_SRC252_HRC254
2111.66269074,2000,1080,2073600,1920,1080,2073600,1920,33.986656,23.98,2.00166805671,44226,4.25741239892,10388,33,VL04_SRC252_HRC254
2114.77979733,2000,1080,2073600,1920,1080,2073600,1920,34.987489,23.98,2.00166805671,44226,4.26809496236,10362,34,VL04_SRC252_HRC254
2081.69454884,2000,1080,2073600,1920,1080,2073600,1920,35.988322,23.98,2.00166805671,45681,4.47195301028,10215,35,VL04_SRC252_HRC254
2035.91724691,2000,1080,2073600,1920,1080,2073600,1920,36.989156,23.98,2.00166805671,45681,4.60401128805,9922,36,VL04_SRC252_HRC254
1977.64887741,2000,1080,2073600,1920,1080,2073600,1920,37.989989,23.98,2.00166805671,44846,4.62520627063,9696,37,VL04_SRC252_HRC254
1947.67623164,2000,1080,2073600,1920,1080,2073600,1920,38.990822,23.98,2.00166805671,44846,4.7310897774,9479,38,VL04_SRC252_HRC254
1867.05999217,2000,1080,2073600,1920,1080,2073600,1920,39.991656,23.98,2.00166805671,45764,5.01908313227,9118,39,VL04_SRC252_HRC254
533.440156965,500,360,230400,640,1080,2073600,1920,40.992489,23.98,2.00166805671,13959,5.53928571429,2520,40,VL04_SRC252_HRC254
557.246869171,500,360,230400,640,1080,2073600,1920,41.993322,23.98,2.00166805671,13959,5.23004870738,2669,41,VL04_SRC252_HRC254
560.288695089,500,360,230400,640,1080,2073600,1920,42.994156,23.98,2.00166805671,13983,5.2469043152,2665,42,VL04_SRC252_HRC254
545.500984287,500,360,230400,640,1080,2073600,1920,43.994989,23.98,2.00166805671,13983,5.36775431862,2605,43,VL04_SRC252_HRC254
567.38903028,500,360,230400,640,1080,2073600,1920,44.995822,23.98,2.00166805671,14046,5.19452662722,2704,44,VL04_SRC252_HRC254
567.070270676,500,360,230400,640,1080,2073600,1920,45.996667,23.98,2.00166805671,14046,5.16586980508,2719,45,VL04_SRC252_HRC254
565.445235949,500,360,230400,640,1080,2073600,1920,46.9975,23.98,2.00166805671,14156,5.25659116227,2693,46,VL04_SRC252_HRC254
555.275501177,500,360,230400,640,1080,2073600,1920,47.998333,23.98,2.00166805671,14156,5.33383571967,2654,47,VL04_SRC252_HRC254
548.536854033,500,360,230400,640,1080,2073600,1920,48.999167,23.98,2.00166805671,14374,5.52846153846,2600,48,VL04_SRC252_HRC254
527.315453077,500,360,230400,640,1080,2073600,1920,49.9583,23.98,2.00166805671,14374,5.7496,2500,49,VL04_SRC252_HRC254
517.889688249,500,360,230400,640,1080,2073600,1920,50.959133,23.98,2.00166805671,14185,5.74989866234,2467,50,VL04_SRC252_HRC254
522.680051308,500,360,230400,640,1080,2073600,1920,51.959967,23.98,2.00166805671,14185,5.72206534893,2479,51,VL04_SRC252_HRC254
527.245277669,500,360,230400,640,1080,2073600,1920,52.9608,23.98,2.00166805671,14602,5.81984854524,2509,52,VL04_SRC252_HRC254
540.186071038,500,360,230400,640,1080,2073600,1920,53.961633,23.98,2.00166805671,14602,5.69722980882,2563,53,VL04_SRC252_HRC254
542.552148226,500,360,230400,640,1080,2073600,1920,54.962467,23.98,2.00166805671,15213,5.89422704378,2581,54,VL04_SRC252_HRC254
554.888496389,500,360,230400,640,1080,2073600,1920,55.9633,23.98,2.00166805671,15213,5.78881278539,2628,55,VL04_SRC252_HRC254
561.547768237,500,360,230400,640,1080,2073600,1920,56.964133,23.98,2.00166805671,14998,5.57961309524,2688,56,VL04_SRC252_HRC254
579.838003723,500,360,230400,640,1080,2073600,1920,57.964967,23.98,2.00166805671,14998,5.42423146474,2765,57,VL04_SRC252_HRC254
592.001757373,500,360,230400,640,1080,2073600,1920,58.9658,23.98,2.00166805671,15396,5.4096978215,2846,58,VL04_SRC252_HRC254
741.722985248,1000,720,921600,1280,1080,2073600,1920,0.959133,23.98,1.00083402836,41304,18.4557640751,2238,0,VL04_SRC253_HRC276
763.464561684,1000,720,921600,1280,1080,2073600,1920,1.959967,23.98,1.00083402836,43700,19.404973357,2252,1,VL04_SRC253_HRC276
803.756379512,1000,720,921600,1280,1080,2073600,1920,2.9608,23.98,1.00083402836,44138,18.0008156607,2452,2,VL04_SRC253_HRC276
830.536713486,1000,720,921600,1280,1080,2073600,1920,3.961633,23.98,1.00083402836,46394,18.5576,2500,3,VL04_SRC253_HRC276
851.170263789,1000,720,921600,1280,1080,2073600,1920,4.962467,23.98,1.00083402836,48385,19.1623762376,2525,4,VL04_SRC253_HRC276
875.893285372,1000,720,921600,1280,1080,2073600,1920,5.9633,23.98,1.00083402836,49345,18.8483575248,2618,5,VL04_SRC253_HRC276
875.893285372,1000,720,921600,1280,1080,2073600,1920,6.964133,23.98,1.00083402836,49345,18.8483575248,2618,6,VL04_SRC253_HRC276
875.893285372,1000,720,921600,1280,1080,2073600,1920,7.964967,23.98,1.00083402836,49345,18.8483575248,2618,7,VL04_SRC253_HRC276
875.893285372,1000,720,921600,1280,1080,2073600,1920,8.9658,23.98,1.00083402836,49345,18.8483575248,2618,8,VL04_SRC253_HRC276
860.204243916,1000,720,921600,1280,1080,2073600,1920,9.966633,23.98,1.00083402836,50242,19.1909854851,2618,9,VL04_SRC253_HRC276
878.076725249,1000,720,921600,1280,1080,2073600,1920,10.967467,23.98,1.00083402836,51338,19.1631205674,2679,10,VL04_SRC253_HRC276
895.266401804,1000,720,921600,1280,1080,2073600,1920,11.9683,23.98,1.00083402836,52448,19.1625867738,2737,11,VL04_SRC253_HRC276
915.270767309,1000,720,921600,1280,1080,2073600,1920,12.969133,23.98,1.00083402836,53739,19.1582887701,2805,12,VL04_SRC253_HRC276
932.751777672,1000,720,921600,1280,1080,2073600,1920,13.969978,23.98,1.00083402836,55102,19.2731724379,2859,13,VL04_SRC253_HRC276
959.114442286,1000,720,921600,1280,1080,2073600,1920,14.970811,23.98,1.00083402836,56806,19.2497458489,2951,14,VL04_SRC253_HRC276
970.90876253,1000,720,921600,1280,1080,2073600,1920,15.971644,23.98,1.00083402836,57535,19.1336880612,3007,15,VL04_SRC253_HRC276
587.202238209,500,360,230400,640,1080,2073600,1920,16.972478,23.98,1.00083402836,22631,10.2449071978,2209,16,VL04_SRC253_HRC276
643.649746869,500,360,230400,640,1080,2073600,1920,17.973311,23.98,1.00083402836,23080,9.24309171005,2497,17,VL04_SRC253_HRC276
638.062473098,500,360,230400,640,1080,2073600,1920,18.974144,23.98,1.00083402836,22054,8.78295499801,2511,18,VL04_SRC253_HRC276
618.415553272,500,360,230400,640,1080,2073600,1920,19.974978,23.98,1.00083402836,21781,9.01531456954,2416,19,VL04_SRC253_HRC276
600.714628297,500,360,230400,640,1080,2073600,1920,20.975811,23.98,1.00083402836,21555,9.25107296137,2330,20,VL04_SRC253_HRC276
584.478417266,500,360,230400,640,1080,2073600,1920,21.976644,23.98,1.00083402836,21134,9.35132743363,2260,21,VL04_SRC253_HRC276
568.695161518,500,360,230400,640,1080,2073600,1920,22.977478,23.98,1.00083402836,21132,9.72033118675,2174,22,VL04_SRC253_HRC276
567.025490719,500,360,230400,640,1080,2073600,1920,23.978311,23.98,1.00083402836,20671,9.46041189931,2185,23,VL04_SRC253_HRC276
557.337288064,500,360,230400,640,1080,2073600,1920,24.979144,23.98,1.00083402836,20216,9.39405204461,2152,24,VL04_SRC253_HRC276
534.81523758,500,360,230400,640,1080,2073600,1920,25.979978,23.98,1.00083402836,20103,9.70222007722,2072,25,VL04_SRC253_HRC276
526.202570303,500,360,230400,640,1080,2073600,1920,26.980811,23.98,1.00083402836,20119,9.93530864198,2025,26,VL04_SRC253_HRC276
523.863164166,500,360,230400,640,1080,2073600,1920,27.981644,23.98,1.00083402836,20155,10.0273631841,2010,27,VL04_SRC253_HRC276
525.669885803,500,360,230400,640,1080,2073600,1920,28.982478,23.98,1.00083402836,19223,9.33608547839,2059,28,VL04_SRC253_HRC276
541.275138553,500,360,230400,640,1080,2073600,1920,29.983322,23.98,1.00083402836,18447,8.48137931034,2175,29,VL04_SRC253_HRC276
550.08638364,500,360,230400,640,1080,2073600,1920,30.984156,23.98,1.00083402836,17842,7.92977777778,2250,30,VL04_SRC253_HRC276
562.059123003,500,360,230400,640,1080,2073600,1920,31.984989,23.98,1.00083402836,17864,7.71329879102,2316,31,VL04_SRC253_HRC276
551.747771316,500,360,230400,640,1080,2073600,1920,32.985822,23.98,1.00083402836,17670,7.78414096916,2270,32,VL04_SRC253_HRC276
542.466329808,500,360,230400,640,1080,2073600,1920,33.986656,23.98,1.00083402836,17064,7.59412550067,2247,33,VL04_SRC253_HRC276
538.614189428,500,360,230400,640,1080,2073600,1920,34.987489,23.98,1.00083402836,17429,7.8721770551,2214,34,VL04_SRC253_HRC276
512.134578904,500,360,230400,640,1080,2073600,1920,35.988322,23.98,1.00083402836,17648,8.5503875969,2064,35,VL04_SRC253_HRC276
471.028861798,500,360,230400,640,1080,2073600,1920,36.989156,23.98,1.00083402836,16784,8.92765957447,1880,36,VL04_SRC253_HRC276
416.888510098,500,360,230400,640,1080,2073600,1920,37.989989,23.98,1.00083402836,17424,11.1335463259,1565,37,VL04_SRC253_HRC276
396.623355308,500,360,230400,640,1080,2073600,1920,38.990822,23.98,1.00083402836,17342,11.8537252221,1463,38,VL04_SRC253_HRC276
399.886818579,500,360,230400,640,1080,2073600,1920,39.991656,23.98,1.00083402836,17227,11.5539906103,1491,39,VL04_SRC253_HRC276
1542.78876898,1000,720,921600,1280,1080,2073600,1920,40.992489,23.98,1.00083402836,42493,6.49442151918,6543,40,VL04_SRC253_HRC276
1542.78876898,1000,720,921600,1280,1080,2073600,1920,41.993322,23.98,1.00083402836,42493,6.49442151918,6543,41,VL04_SRC253_HRC276
1542.78876898,1000,720,921600,1280,1080,2073600,1920,42.994156,23.98,1.00083402836,42493,6.49442151918,6543,42,VL04_SRC253_HRC276
1542.78876898,1000,720,921600,1280,1080,2073600,1920,43.994989,23.98,1.00083402836,42493,6.49442151918,6543,43,VL04_SRC253_HRC276
1542.78876898,1000,720,921600,1280,1080,2073600,1920,44.995822,23.98,1.00083402836,42493,6.49442151918,6543,44,VL04_SRC253_HRC276
1542.78876898,1000,720,921600,1280,1080,2073600,1920,45.996667,23.98,1.00083402836,42493,6.49442151918,6543,45,VL04_SRC253_HRC276
1542.78876898,1000,720,921600,1280,1080,2073600,1920,46.9975,23.98,1.00083402836,42493,6.49442151918,6543,46,VL04_SRC253_HRC276
1542.78876898,1000,720,921600,1280,1080,2073600,1920,47.998333,23.98,1.00083402836,42493,6.49442151918,6543,47,VL04_SRC253_HRC276
1372.63488069,2000,1080,2073600,1920,1080,2073600,1920,48.999167,23.98,1.00083402836,61805,12.9597399874,4769,48,VL04_SRC253_HRC276
1329.42798209,2000,1080,2073600,1920,1080,2073600,1920,49.9583,23.98,1.00083402836,61016,13.3807017544,4560,49,VL04_SRC253_HRC276
1329.42798209,2000,1080,2073600,1920,1080,2073600,1920,50.959133,23.98,1.00083402836,61016,13.3807017544,4560,50,VL04_SRC253_HRC276
1329.42798209,2000,1080,2073600,1920,1080,2073600,1920,51.959967,23.98,1.00083402836,61016,13.3807017544,4560,51,VL04_SRC253_HRC276
1329.42798209,2000,1080,2073600,1920,1080,2073600,1920,52.9608,23.98,1.00083402836,61016,13.3807017544,4560,52,VL04_SRC253_HRC276
1329.42798209,2000,1080,2073600,1920,1080,2073600,1920,53.961633,23.98,1.00083402836,61016,13.3807017544,4560,53,VL04_SRC253_HRC276
1329.42798209,2000,1080,2073600,1920,1080,2073600,1920,54.962467,23.98,1.00083402836,61016,13.3807017544,4560,54,VL04_SRC253_HRC276
1329.42798209,2000,1080,2073600,1920,1080,2073600,1920,55.9633,23.98,1.00083402836,61016,13.3807017544,4560,55,VL04_SRC253_HRC276
1329.42798209,2000,1080,2073600,1920,1080,2073600,1920,56.964133,23.98,1.00083402836,61016,13.3807017544,4560,56,VL04_SRC253_HRC276
1329.42798209,2000,1080,2073600,1920,1080,2073600,1920,57.964967,23.98,1.00083402836,61016,13.3807017544,4560,57,VL04_SRC253_HRC276
1343.66375602,2000,1080,2073600,1920,1080,2073600,1920,58.9658,23.98,1.00083402836,61124,13.1960276339,4632,58,VL04_SRC253_HRC276
517.410798634,500,360,230400,640,1080,2073600,1920,0.959133,23.98,4.00333611343,24363,9.95627298733,2447,0,VL04_SRC254_HRC255
498.212763123,500,360,230400,640,1080,2073600,1920,1.959967,23.98,4.00333611343,24363,10.2927756654,2367,1,VL04_SRC254_HRC255
498.212763123,500,360,230400,640,1080,2073600,1920,2.9608,23.98,4.00333611343,24363,10.2927756654,2367,2,VL04_SRC254_HRC255
498.212763123,500,360,230400,640,1080,2073600,1920,3.961633,23.98,4.00333611343,24363,10.2927756654,2367,3,VL04_SRC254_HRC255
498.212763123,500,360,230400,640,1080,2073600,1920,4.962467,23.98,4.00333611343,24363,10.2927756654,2367,4,VL04_SRC254_HRC255
498.212763123,500,360,230400,640,1080,2073600,1920,5.9633,23.98,4.00333611343,24363,10.2927756654,2367,5,VL04_SRC254_HRC255
498.212763123,500,360,230400,640,1080,2073600,1920,6.964133,23.98,4.00333611343,24363,10.2927756654,2367,6,VL04_SRC254_HRC255
498.212763123,500,360,230400,640,1080,2073600,1920,7.964967,23.98,4.00333611343,24363,10.2927756654,2367,7,VL04_SRC254_HRC255
498.212763123,500,360,230400,640,1080,2073600,1920,8.9658,23.98,4.00333611343,24363,10.2927756654,2367,8,VL04_SRC254_HRC255
478.91977707,500,360,230400,640,1080,2073600,1920,9.966633,23.98,4.00333611343,20816,8.79425433038,2367,9,VL04_SRC254_HRC255
468.247029753,500,360,230400,640,1080,2073600,1920,10.967467,23.98,4.00333611343,20816,9.05437146585,2299,10,VL04_SRC254_HRC255
474.324072123,500,360,230400,640,1080,2073600,1920,11.9683,23.98,4.00333611343,20816,8.98403107467,2317,11,VL04_SRC254_HRC255
2239.11852336,2000,1080,2073600,1920,1080,2073600,1920,12.969133,23.98,4.00333611343,57837,5.19183123878,11140,12,VL04_SRC254_HRC255
2171.83919531,2000,1080,2073600,1920,1080,2073600,1920,13.969978,23.98,4.00333611343,57837,5.33995014311,10831,13,VL04_SRC254_HRC255
2122.62989608,2000,1080,2073600,1920,1080,2073600,1920,14.970811,23.98,4.00333611343,55632,5.30586552217,10485,14,VL04_SRC254_HRC255
2061.6255567,2000,1080,2073600,1920,1080,2073600,1920,15.971644,23.98,4.00333611343,55632,5.45144536992,10205,15,VL04_SRC254_HRC255
2008.19930722,2000,1080,2073600,1920,1080,2073600,1920,16.972478,23.98,4.00333611343,55632,5.58554216867,9960,16,VL04_SRC254_HRC255
1981.43585132,2000,1080,2073600,1920,1080,2073600,1920,17.973311,23.98,4.00333611343,55632,5.64734544716,9851,17,VL04_SRC254_HRC255
1963.73771571,2000,1080,2073600,1920,1080,2073600,1920,18.974144,23.98,4.00333611343,63211,6.59960325747,9578,18,VL04_SRC254_HRC255
1913.04289901,2000,1080,2073600,1920,1080,2073600,1920,19.974978,23.98,4.00333611343,63211,6.76198117244,9348,19,VL04_SRC254_HRC255
1865.42765787,2000,1080,2073600,1920,1080,2073600,1920,20.975811,23.98,4.00333611343,63211,6.92343921139,9130,20,VL04_SRC254_HRC255
1864.36210531,2000,1080,2073600,1920,1080,2073600,1920,21.976644,23.98,4.00333611343,71144,7.73304347826,9200,21,VL04_SRC254_HRC255
1952.37640368,2000,1080,2073600,1920,1080,2073600,1920,22.977478,23.98,4.00333611343,77897,8.2326146692,9462,22,VL04_SRC254_HRC255
1993.34584942,2000,1080,2073600,1920,1080,2073600,1920,23.978311,23.98,4.00333611343,77897,8.04887373424,9678,23,VL04_SRC254_HRC255
2107.78810772,2000,1080,2073600,1920,1080,2073600,1920,24.979144,23.98,4.00333611343,77897,7.57679214084,10281,24,VL04_SRC254_HRC255
2089.89111008,2000,1080,2073600,1920,1080,2073600,1920,25.979978,23.98,4.00333611343,75481,7.29355493284,10349,25,VL04_SRC254_HRC255
2123.38775326,2000,1080,2073600,1920,1080,2073600,1920,26.980811,23.98,4.00333611343,81722,7.91726409611,10322,26,VL04_SRC254_HRC255
2185.9681691,2000,1080,2073600,1920,1080,2073600,1920,27.981644,23.98,4.00333611343,81722,7.67198648141,10652,27,VL04_SRC254_HRC255
2159.65115173,2000,1080,2073600,1920,1080,2073600,1920,28.982478,23.98,4.00333611343,81722,7.77342338058,10513,28,VL04_SRC254_HRC255
2178.32995399,2000,1080,2073600,1920,1080,2073600,1920,29.983322,23.98,4.00333611343,88535,8.27120702541,10704,29,VL04_SRC254_HRC255
2210.50730188,2000,1080,2073600,1920,1080,2073600,1920,30.984156,23.98,4.00333611343,94008,8.82538490424,10652,30,VL04_SRC254_HRC255
2226.7073189,2000,1080,2073600,1920,1080,2073600,1920,31.984989,23.98,4.00333611343,94008,8.7555183012,10737,31,VL04_SRC254_HRC255
2159.66356768,2000,1080,2073600,1920,1080,2073600,1920,32.985822,23.98,4.00333611343,94008,9.0531587057,10384,32,VL04_SRC254_HRC255
2131.39604392,2000,1080,2073600,1920,1080,2073600,1920,33.986656,23.98,4.00333611343,105256,10.2021905593,10317,33,VL04_SRC254_HRC255
2182.57464358,2000,1080,2073600,1920,1080,2073600,1920,34.987489,23.98,4.00333611343,105256,9.98254931715,10544,34,VL04_SRC254_HRC255
2233.51060219,2000,1080,2073600,1920,1080,2073600,1920,35.988322,23.98,4.00333611343,105256,9.77761263353,10765,35,VL04_SRC254_HRC255
2289.75235536,2000,1080,2073600,1920,1080,2073600,1920,36.989156,23.98,4.00333611343,105256,9.56090471432,11009,36,VL04_SRC254_HRC255
2289.86306516,2000,1080,2073600,1920,1080,2073600,1920,37.989989,23.98,4.00333611343,109165,9.7748030086,11168,37,VL04_SRC254_HRC255
2379.64075536,2000,1080,2073600,1920,1080,2073600,1920,38.990822,23.98,4.00333611343,109165,9.42052122886,11588,38,VL04_SRC254_HRC255
2474.7090447,2000,1080,2073600,1920,1080,2073600,1920,39.991656,23.98,4.00333611343,109165,9.07515171668,12029,39,VL04_SRC254_HRC255
2587.7196635,2000,1080,2073600,1920,1080,2073600,1920,40.992489,23.98,4.00333611343,109165,8.69424976107,12556,40,VL04_SRC254_HRC255
2566.67652637,2000,1080,2073600,1920,1080,2073600,1920,41.993322,23.98,4.00333611343,111293,8.7694429123,12691,41,VL04_SRC254_HRC255
2612.98452147,2000,1080,2073600,1920,1080,2073600,1920,42.994156,23.98,4.00333611343,111293,8.64478794469,12874,42,VL04_SRC254_HRC255
2673.73061551,2000,1080,2073600,1920,1080,2073600,1920,43.994989,23.98,4.00333611343,111293,8.48399146211,13118,43,VL04_SRC254_HRC255
418.216666211,500,360,230400,640,1080,2073600,1920,44.995822,23.98,4.00333611343,17227,8.58773678963,2006,44,VL04_SRC254_HRC255
399.324860669,500,360,230400,640,1080,2073600,1920,45.996667,23.98,4.00333611343,17227,8.96772514315,1921,45,VL04_SRC254_HRC255
411.068495686,500,360,230400,640,1080,2073600,1920,46.9975,23.98,4.00333611343,18003,9.29907024793,1936,46,VL04_SRC254_HRC255
402.064497656,500,360,230400,640,1080,2073600,1920,47.998333,23.98,4.00333611343,18003,9.46032580137,1903,47,VL04_SRC254_HRC255
393.533863717,500,360,230400,640,1080,2073600,1920,48.999167,23.98,4.00333611343,18003,9.6221272047,1871,48,VL04_SRC254_HRC255
383.269175236,500,360,230400,640,1080,2073600,1920,49.9583,23.98,4.00333611343,18003,9.84846827133,1828,49,VL04_SRC254_HRC255
383.269175236,500,360,230400,640,1080,2073600,1920,50.959133,23.98,4.00333611343,18003,9.84846827133,1828,50,VL04_SRC254_HRC255
383.269175236,500,360,230400,640,1080,2073600,1920,51.959967,23.98,4.00333611343,18003,9.84846827133,1828,51,VL04_SRC254_HRC255
383.269175236,500,360,230400,640,1080,2073600,1920,52.9608,23.98,4.00333611343,18003,9.84846827133,1828,52,VL04_SRC254_HRC255
383.269175236,500,360,230400,640,1080,2073600,1920,53.961633,23.98,4.00333611343,18003,9.84846827133,1828,53,VL04_SRC254_HRC255
377.886205002,500,360,230400,640,1080,2073600,1920,54.962467,23.98,4.00333611343,18593,10.1656642974,1829,54,VL04_SRC254_HRC255
381.365614096,500,360,230400,640,1080,2073600,1920,55.9633,23.98,4.00333611343,18593,10.1213935765,1837,55,VL04_SRC254_HRC255
390.144658467,500,360,230400,640,1080,2073600,1920,56.964133,23.98,4.00333611343,18593,9.9374665954,1871,56,VL04_SRC254_HRC255
378.361590448,500,360,230400,640,1080,2073600,1920,57.964967,23.98,4.00333611343,18593,10.3524498886,1796,57,VL04_SRC254_HRC255
315.984403317,500,360,230400,640,1080,2073600,1920,58.9658,23.98,4.00333611343,17154,11.2337917485,1527,58,VL04_SRC254_HRC255
1751.42307952,2000,1080,2073600,1920,1080,2073600,1920,0.958333,24,4,54036,6.27960488088,8605,0,VL04_SRC256_HRC253
1730.93548585,2000,1080,2073600,1920,1080,2073600,1920,1.958333,24,4,54036,6.32665964173,8541,1,VL04_SRC256_HRC253
1730.93548585,2000,1080,2073600,1920,1080,2073600,1920,2.958333,24,4,54036,6.32665964173,8541,2,VL04_SRC256_HRC253
1730.93548585,2000,1080,2073600,1920,1080,2073600,1920,3.958333,24,4,54036,6.32665964173,8541,3,VL04_SRC256_HRC253
1730.93548585,2000,1080,2073600,1920,1080,2073600,1920,4.958333,24,4,54036,6.32665964173,8541,4,VL04_SRC256_HRC253
1730.93548585,2000,1080,2073600,1920,1080,2073600,1920,5.958333,24,4,54036,6.32665964173,8541,5,VL04_SRC256_HRC253
1730.93548585,2000,1080,2073600,1920,1080,2073600,1920,6.958333,24,4,54036,6.32665964173,8541,6,VL04_SRC256_HRC253
1730.93548585,2000,1080,2073600,1920,1080,2073600,1920,7.958333,24,4,54036,6.32665964173,8541,7,VL04_SRC256_HRC253
1730.93548585,2000,1080,2073600,1920,1080,2073600,1920,8.958333,24,4,54036,6.32665964173,8541,8,VL04_SRC256_HRC253
1657.18690975,2000,1080,2073600,1920,1080,2073600,1920,9.958333,24,4,21427,2.50872263201,8541,9,VL04_SRC256_HRC253
1610.09181889,2000,1080,2073600,1920,1080,2073600,1920,10.958333,24,4,21427,2.58592807145,8286,10,VL04_SRC256_HRC253
1597.68991304,2000,1080,2073600,1920,1080,2073600,1920,11.958333,24,4,21427,2.60986601705,8210,11,VL04_SRC256_HRC253
732.483594677,1000,720,921600,1280,1080,2073600,1920,12.958333,24,4,22690,6.30628126737,3598,12,VL04_SRC256_HRC253
732.949469738,1000,720,921600,1280,1080,2073600,1920,13.958333,24,4,22690,6.27142067441,3618,13,VL04_SRC256_HRC253
747.624788232,1000,720,921600,1280,1080,2073600,1920,14.958333,24,4,20077,5.4512625577,3683,14,VL04_SRC256_HRC253
757.249942,1000,720,921600,1280,1080,2073600,1920,15.958333,24,4,20077,5.35529474527,3749,15,VL04_SRC256_HRC253
780.34255726,1000,720,921600,1280,1080,2073600,1920,16.958333,24,4,20077,5.16915550978,3884,16,VL04_SRC256_HRC253
781.601747186,1000,720,921600,1280,1080,2073600,1920,17.958333,24,4,20077,5.14531009739,3902,17,VL04_SRC256_HRC253
766.418809826,1000,720,921600,1280,1080,2073600,1920,18.958333,24,4,17852,4.67452212621,3819,18,VL04_SRC256_HRC253
771.672937728,1000,720,921600,1280,1080,2073600,1920,19.958333,24,4,17852,4.62846772103,3857,19,VL04_SRC256_HRC253
774.009807922,1000,720,921600,1280,1080,2073600,1920,20.958333,24,4,17852,4.6034038164,3878,20,VL04_SRC256_HRC253
788.988226716,1000,720,921600,1280,1080,2073600,1920,21.958333,24,4,17260,4.31715857929,3998,21,VL04_SRC256_HRC253
825.115603668,1000,720,921600,1280,1080,2073600,1920,22.958333,24,4,16498,3.95825335893,4168,22,VL04_SRC256_HRC253
823.143911717,1000,720,921600,1280,1080,2073600,1920,23.958333,24,4,16498,3.96777296777,4158,23,VL04_SRC256_HRC253
800.545011089,1000,720,921600,1280,1080,2073600,1920,24.958333,24,4,16498,4.08467442436,4039,24,VL04_SRC256_HRC253
788.177744682,1000,720,921600,1280,1080,2073600,1920,25.958333,24,4,13549,3.36621118012,4025,25,VL04_SRC256_HRC253
822.814828755,1000,720,921600,1280,1080,2073600,1920,26.958333,24,4,13897,3.32146271511,4184,26,VL04_SRC256_HRC253
852.892851179,1000,720,921600,1280,1080,2073600,1920,27.958333,24,4,13897,3.2005988024,4342,27,VL04_SRC256_HRC253
874.406699945,1000,720,921600,1280,1080,2073600,1920,28.958333,24,4,13897,3.11941638608,4455,28,VL04_SRC256_HRC253
898.224931111,1000,720,921600,1280,1080,2073600,1920,29.958333,24,4,12482,2.7064180399,4612,29,VL04_SRC256_HRC253
928.979156893,1000,720,921600,1280,1080,2073600,1920,30.958333,24,4,13332,2.80791912384,4748,30,VL04_SRC256_HRC253
941.5011444,1000,720,921600,1280,1080,2073600,1920,31.958333,24,4,13332,2.76942251766,4814,31,VL04_SRC256_HRC253
1001.21066255,1000,720,921600,1280,1080,2073600,1920,32.958333,24,4,13332,2.59933710275,5129,32,VL04_SRC256_HRC253
1040.69300222,1000,720,921600,1280,1080,2073600,1920,33.958333,24,4,13605,2.54251541768,5351,33,VL04_SRC256_HRC253
1051.1228086,1000,720,921600,1280,1080,2073600,1920,34.958333,24,4,13605,2.51851166235,5402,34,VL04_SRC256_HRC253
1058.88890244,1000,720,921600,1280,1080,2073600,1920,35.958333,24,4,13605,2.50137892995,5439,35,VL04_SRC256_HRC253
1057.32233258,1000,720,921600,1280,1080,2073600,1920,36.958333,24,4,13605,2.50737191301,5426,36,VL04_SRC256_HRC253
1070.69773207,1000,720,921600,1280,1080,2073600,1920,37.958333,24,4,15157,2.75581818182,5500,37,VL04_SRC256_HRC253
1111.07585791,1000,720,921600,1280,1080,2073600,1920,38.958333,24,4,15157,2.65586122306,5707,38,VL04_SRC256_HRC253
1128.63173513,1000,720,921600,1280,1080,2073600,1920,39.958333,24,4,15157,2.6159820504,5794,39,VL04_SRC256_HRC253
1152.96682771,1000,720,921600,1280,1080,2073600,1920,40.958333,24,4,15157,2.56246830093,5915,40,VL04_SRC256_HRC253
1141.26027758,1000,720,921600,1280,1080,2073600,1920,41.958333,24,4,16011,2.72620466542,5873,41,VL04_SRC256_HRC253
1118.17642341,1000,720,921600,1280,1080,2073600,1920,42.958333,24,4,16011,2.78694516971,5745,42,VL04_SRC256_HRC253
1154.44579372,1000,720,921600,1280,1080,2073600,1920,43.958333,24,4,16011,2.70091093117,5928,43,VL04_SRC256_HRC253
648.976626369,500,360,230400,640,1080,2073600,1920,44.958333,24,4,7497,2.25,3332,44,VL04_SRC256_HRC253
652.78877769,500,360,230400,640,1080,2073600,1920,45.958333,24,4,7497,2.23390941597,3356,45,VL04_SRC256_HRC253
