pvs_id,sample_index,O21
TR06_SRC18_HRC15,41,4.531
TR06_SRC18_HRC15,42,4.531
TR06_SRC18_HRC15,43,4.531
TR06_SRC18_HRC15,44,4.531
TR06_SRC18_HRC15,45,4.531
TR06_SRC18_HRC15,46,4.531
TR06_SRC18_HRC15,47,4.531
TR06_SRC18_HRC15,48,4.531
TR06_SRC18_HRC15,49,4.531
TR06_SRC18_HRC15,5,4.408
TR06_SRC18_HRC15,50,4.531
TR06_SRC18_HRC15,51,4.531
TR06_SRC18_HRC15,52,4.531
TR06_SRC18_HRC15,53,4.531
TR06_SRC18_HRC15,54,4.531
TR06_SRC18_HRC15,55,4.531
TR06_SRC18_HRC15,56,4.531
TR06_SRC18_HRC15,57,4.531
TR06_SRC18_HRC15,58,4.531
TR06_SRC18_HRC15,59,4.531
TR06_SRC18_HRC15,6,4.408
TR06_SRC18_HRC15,60,4.531
TR06_SRC18_HRC15,61,4.531
TR06_SRC18_HRC15,62,4.531
TR06_SRC18_HRC15,63,4.531
TR06_SRC18_HRC15,64,4.531
TR06_SRC18_HRC15,65,4.531
TR06_SRC18_HRC15,66,4.531
TR06_SRC18_HRC15,67,4.531
TR06_SRC18_HRC15,68,4.531
TR06_SRC18_HRC15,69,4.531
TR06_SRC18_HRC15,7,4.408
TR06_SRC18_HRC15,70,4.531
TR06_SRC18_HRC15,71,4.531
TR06_SRC18_HRC15,72,4.531
TR06_SRC18_HRC15,73,4.531
TR06_SRC18_HRC15,74,4.532
TR06_SRC18_HRC15,75,4.554
TR06_SRC18_HRC15,76,4.554
TR06_SRC18_HRC15,77,4.554
TR06_SRC18_HRC15,78,4.554
TR06_SRC18_HRC15,79,4.554
TR06_SRC18_HRC15,8,4.408
TR06_SRC18_HRC15,80,4.554
TR06_SRC18_HRC15,81,4.554
TR06_SRC18_HRC15,82,4.554
TR06_SRC18_HRC15,83,4.554
TR06_SRC18_HRC15,84,4.554
TR06_SRC18_HRC15,85,4.554
TR06_SRC18_HRC15,86,4.554
TR06_SRC18_HRC15,87,4.554
TR06_SRC18_HRC15,88,4.554
TR06_SRC18_HRC15,89,4.554
TR06_SRC18_HRC15,9,4.408
TR06_SRC18_HRC15,90,4.554
TR06_SRC18_HRC15,91,4.554
TR06_SRC18_HRC15,92,4.554
TR06_SRC18_HRC15,93,4.554
TR06_SRC18_HRC15,94,4.554
TR06_SRC18_HRC15,95,4.554
TR06_SRC18_HRC15,96,4.554
TR06_SRC18_HRC15,97,4.554
TR06_SRC18_HRC15,98,4.554
TR06_SRC18_HRC15,99,4.554
TR06_SRC19_HRC18,0,4.554
TR06_SRC19_HRC18,1,4.554
TR06_SRC19_HRC18,10,4.554
TR06_SRC19_HRC18,100,4.408
TR06_SRC19_HRC18,101,4.408
TR06_SRC19_HRC18,102,4.408
TR06_SRC19_HRC18,103,4.408
TR06_SRC19_HRC18,104,4.408
TR06_SRC19_HRC18,105,4.408
TR06_SRC19_HRC18,106,4.408
TR06_SRC19_HRC18,107,4.408
TR06_SRC19_HRC18,108,4.408
TR06_SRC19_HRC18,109,4.415
TR06_SRC19_HRC18,11,4.554
TR06_SRC19_HRC18,110,4.531
TR06_SRC19_HRC18,111,4.531
TR06_SRC19_HRC18,112,4.531
TR06_SRC19_HRC18,113,4.531
TR06_SRC19_HRC18,114,4.531
TR06_SRC19_HRC18,115,4.531
TR06_SRC19_HRC18,116,4.531
TR06_SRC19_HRC18,117,4.531
TR06_SRC19_HRC18,118,4.531
TR06_SRC19_HRC18,119,4.531
TR06_SRC19_HRC18,12,4.554
TR06_SRC19_HRC18,120,4.531
TR06_SRC19_HRC18,121,4.531
TR06_SRC19_HRC18,122,4.531
TR06_SRC19_HRC18,123,4.531
TR06_SRC19_HRC18,124,4.531
TR06_SRC19_HRC18,125,4.531
TR06_SRC19_HRC18,126,4.531
TR06_SRC19_HRC18,127,4.531
TR06_SRC19_HRC18,128,4.531
TR06_SRC19_HRC18,129,4.531
TR06_SRC19_HRC18,13,4.554
TR06_SRC19_HRC18,130,4.531
TR06_SRC19_HRC18,131,4.531
TR06_SRC19_HRC18,132,4.531
TR06_SRC19_HRC18,133,4.531
TR06_SRC19_HRC18,134,4.531
TR06_SRC19_HRC18,135,4.531
TR06_SRC19_HRC18,136,4.531
TR06_SRC19_HRC18,137,4.531
TR06_SRC19_HRC18,138,4.531
TR06_SRC19_HRC18,139,4.531
TR06_SRC19_HRC18,14,4.554
TR06_SRC19_HRC18,140,4.531
TR06_SRC19_HRC18,141,4.531
TR06_SRC19_HRC18,142,4.531
TR06_SRC19_HRC18,143,4.531
TR06_SRC19_HRC18,144,4.532
TR06_SRC19_HRC18,145,4.554
TR06_SRC19_HRC18,146,4.554
TR06_SRC19_HRC18,147,4.554
TR06_SRC19_HRC18,148,4.554
TR06_SRC19_HRC18,149,4.554
TR06_SRC19_HRC18,15,4.554
TR06_SRC19_HRC18,150,4.554
TR06_SRC19_HRC18,151,4.554
TR06_SRC19_HRC18,152,4.554
TR06_SRC19_HRC18,153,4.554
TR06_SRC19_HRC18,154,4.554
TR06_SRC19_HRC18,155,4.554
TR06_SRC19_HRC18,156,4.554
TR06_SRC19_HRC18,157,4.554
TR06_SRC19_HRC18,158,4.554
TR06_SRC19_HRC18,159,4.554
TR06_SRC19_HRC18,16,4.554
TR06_SRC19_HRC18,160,4.554
TR06_SRC19_HRC18,161,4.554
TR06_SRC19_HRC18,162,4.554
TR06_SRC19_HRC18,163,4.554
TR06_SRC19_HRC18,164,4.554
TR06_SRC19_HRC18,165,4.554
TR06_SRC19_HRC18,166,4.554
TR06_SRC19_HRC18,167,4.554
TR06_SRC19_HRC18,168,4.554
TR06_SRC19_HRC18,169,4.554
TR06_SRC19_HRC18,17,4.554
TR06_SRC19_HRC18,170,4.554
TR06_SRC19_HRC18,171,4.554
TR06_SRC19_HRC18,172,4.554
TR06_SRC19_HRC18,173,4.554
TR06_SRC19_HRC18,174,4.554
TR06_SRC19_HRC18,175,4.554
TR06_SRC19_HRC18,176,4.554
TR06_SRC19_HRC18,177,4.554
TR06_SRC19_HRC18,178,4.554
TR06_SRC19_HRC18,179,4.554
TR06_SRC19_HRC18,18,4.554
TR06_SRC19_HRC18,19,4.554
TR06_SRC19_HRC18,2,4.554
TR06_SRC19_HRC18,20,4.554
TR06_SRC19_HRC18,21,4.554
TR06_SRC19_HRC18,22,4.554
TR06_SRC19_HRC18,23,4.554
TR06_SRC19_HRC18,24,4.554
TR06_SRC19_HRC18,25,4.554
TR06_SRC19_HRC18,26,4.554
TR06_SRC19_HRC18,27,4.554
TR06_SRC19_HRC18,28,4.554
TR06_SRC19_HRC18,29,4.554
TR06_SRC19_HRC18,3,4.554
TR06_SRC19_HRC18,30,4.554
TR06_SRC19_HRC18,31,4.554
TR06_SRC19_HRC18,32,4.554
TR06_SRC19_HRC18,33,4.554
TR06_SRC19_HRC18,34,4.554
TR06_SRC19_HRC18,35,4.554
TR06_SRC19_HRC18,36,4.554
TR06_SRC19_HRC18,37,4.554
TR06_SRC19_HRC18,38,4.554
TR06_SRC19_HRC18,39,4.554
TR06_SRC19_HRC18,4,4.554
TR06_SRC19_HRC18,40,4.531
TR06_SRC19_HRC18,41,4.531
TR06_SRC19_HRC18,42,4.531
TR06_SRC19_HRC18,43,4.531
TR06_SRC19_HRC18,44,4.531
TR06_SRC19_HRC18,45,4.531
TR06_SRC19_HRC18,46,4.531
TR06_SRC19_HRC18,47,4.531
TR06_SRC19_HRC18,48,4.531
TR06_SRC19_HRC18,49,4.531
TR06_SRC19_HRC18,5,4.554
TR06_SRC19_HRC18,50,4.531
TR06_SRC19_HRC18,51,4.531
TR06_SRC19_HRC18,52,4.531
TR06_SRC19_HRC18,53,4.531
TR06_SRC19_HRC18,54,4.531
TR06_SRC19_HRC18,55,4.531
TR06_SRC19_HRC18,56,4.531
TR06_SRC19_HRC18,57,4.531
TR06_SRC19_HRC18,58,4.531
TR06_SRC19_HRC18,59,4.531
TR06_SRC19_HRC18,6,4.554
TR06_SRC19_HRC18,60,4.531
TR06_SRC19_HRC18,61,4.531
TR06_SRC19_HRC18,62,4.531
TR06_SRC19_HRC18,63,4.531
TR06_SRC19_HRC18,64,4.531
TR06_SRC19_HRC18,65,4.531
TR06_SRC19_HRC18,66,4.531
TR06_SRC19_HRC18,67,4.531
TR06_SRC19_HRC18,68,4.531
TR06_SRC19_HRC18,69,4.531
TR06_SRC19_HRC18,7,4.554
TR06_SRC19_HRC18,70,4.531
TR06_SRC19_HRC18,71,4.531
TR06_SRC19_HRC18,72,4.531
TR06_SRC19_HRC18,73,4.531
TR06_SRC19_HRC18,74,4.529
TR06_SRC19_HRC18,75,4.408
TR06_SRC19_HRC18,76,4.408
TR06_SRC19_HRC18,77,4.408
TR06_SRC19_HRC18,78,4.408
TR06_SRC19_HRC18,79,4.408
TR06_SRC19_HRC18,8,4.554
TR06_SRC19_HRC18,80,4.408
TR06_SRC19_HRC18,81,4.408
TR06_SRC19_HRC18,82,4.408
TR06_SRC19_HRC18,83,4.408
TR06_SRC19_HRC18,84,4.408
TR06_SRC19_HRC18,85,4.408
TR06_SRC19_HRC18,86,4.408
TR06_SRC19_HRC18,87,4.408
TR06_SRC19_HRC18,88,4.408
TR06_SRC19_HRC18,89,4.408
TR06_SRC19_HRC18,9,4.554
TR06_SRC19_HRC18,90,4.408
TR06_SRC19_HRC18,91,4.408
TR06_SRC19_HRC18,92,4.408
TR06_SRC19_HRC18,93,4.408
TR06_SRC19_HRC18,94,4.408
TR06_SRC19_HRC18,95,4.408
TR06_SRC19_HRC18,96,4.408
TR06_SRC19_HRC18,97,4.408
TR06_SRC19_HRC18,98,4.408
TR06_SRC19_HRC18,99,4.408
TR06_SRC20_HRC18,0,4.554
TR06_SRC20_HRC18,1,4.554
TR06_SRC20_HRC18,10,4.554
TR06_SRC20_HRC18,100,4.408
TR06_SRC20_HRC18,101,4.408
TR06_SRC20_HRC18,102,4.408
TR06_SRC20_HRC18,103,4.408
TR06_SRC20_HRC18,104,4.408
TR06_SRC20_HRC18,105,4.408
TR06_SRC20_HRC18,106,4.408
TR06_SRC20_HRC18,107,4.408
TR06_SRC20_HRC18,108,4.408
TR06_SRC20_HRC18,109,4.409
TR06_SRC20_HRC18,11,4.554
TR06_SRC20_HRC18,110,4.531
TR06_SRC20_HRC18,111,4.531
TR06_SRC20_HRC18,112,4.531
TR06_SRC20_HRC18,113,4.531
TR06_SRC20_HRC18,114,4.531
TR06_SRC20_HRC18,115,4.531
TR06_SRC20_HRC18,116,4.531
TR06_SRC20_HRC18,117,4.531
TR06_SRC20_HRC18,118,4.531
TR06_SRC20_HRC18,119,4.531
TR06_SRC20_HRC18,12,4.554
TR06_SRC20_HRC18,120,4.531
TR06_SRC20_HRC18,121,4.531
TR06_SRC20_HRC18,122,4.531
TR06_SRC20_HRC18,123,4.531
TR06_SRC20_HRC18,124,4.531
TR06_SRC20_HRC18,125,4.531
TR06_SRC20_HRC18,126,4.531
TR06_SRC20_HRC18,127,4.531
TR06_SRC20_HRC18,128,4.531
TR06_SRC20_HRC18,129,4.531
TR06_SRC20_HRC18,13,4.554
TR06_SRC20_HRC18,130,4.531
TR06_SRC20_HRC18,131,4.531
TR06_SRC20_HRC18,132,4.531
TR06_SRC20_HRC18,133,4.531
TR06_SRC20_HRC18,134,4.531
TR06_SRC20_HRC18,135,4.531
TR06_SRC20_HRC18,136,4.531
TR06_SRC20_HRC18,137,4.531
TR06_SRC20_HRC18,138,4.531
TR06_SRC20_HRC18,139,4.531
TR06_SRC20_HRC18,14,4.554
TR06_SRC20_HRC18,140,4.531
TR06_SRC20_HRC18,141,4.531
TR06_SRC20_HRC18,142,4.531
TR06_SRC20_HRC18,143,4.531
TR06_SRC20_HRC18,144,4.532
TR06_SRC20_HRC18,145,4.554
TR06_SRC20_HRC18,146,4.554
TR06_SRC20_HRC18,147,4.554
TR06_SRC20_HRC18,148,4.554
TR06_SRC20_HRC18,149,4.554
TR06_SRC20_HRC18,15,4.554
TR06_SRC20_HRC18,150,4.554
TR06_SRC20_HRC18,151,4.554
TR06_SRC20_HRC18,152,4.554
TR06_SRC20_HRC18,153,4.554
TR06_SRC20_HRC18,154,4.554
TR06_SRC20_HRC18,155,4.554
TR06_SRC20_HRC18,156,4.554
TR06_SRC20_HRC18,157,4.554
TR06_SRC20_HRC18,158,4.554
TR06_SRC20_HRC18,159,4.554
TR06_SRC20_HRC18,16,4.554
TR06_SRC20_HRC18,160,4.554
TR06_SRC20_HRC18,161,4.554
TR06_SRC20_HRC18,162,4.554
TR06_SRC20_HRC18,163,4.554
TR06_SRC20_HRC18,164,4.554
TR06_SRC20_HRC18,165,4.554
TR06_SRC20_HRC18,166,4.554
TR06_SRC20_HRC18,167,4.554
TR06_SRC20_HRC18,168,4.554
TR06_SRC20_HRC18,169,4.554
TR06_SRC20_HRC18,17,4.554
TR06_SRC20_HRC18,170,4.554
TR06_SRC20_HRC18,171,4.554
TR06_SRC20_HRC18,172,4.554
TR06_SRC20_HRC18,173,4.554
TR06_SRC20_HRC18,174,4.554
TR06_SRC20_HRC18,175,4.554
TR06_SRC20_HRC18,176,4.554
TR06_SRC20_HRC18,177,4.554
TR06_SRC20_HRC18,178,4.554
TR06_SRC20_HRC18,18,4.554
TR06_SRC20_HRC18,19,4.554
TR06_SRC20_HRC18,2,4.554
TR06_SRC20_HRC18,20,4.554
TR06_SRC20_HRC18,21,4.554
TR06_SRC20_HRC18,22,4.554
TR06_SRC20_HRC18,23,4.554
TR06_SRC20_HRC18,24,4.554
TR06_SRC20_HRC18,25,4.554
TR06_SRC20_HRC18,26,4.554
TR06_SRC20_HRC18,27,4.554
TR06_SRC20_HRC18,28,4.554
TR06_SRC20_HRC18,29,4.554
TR06_SRC20_HRC18,3,4.554
TR06_SRC20_HRC18,30,4.554
TR06_SRC20_HRC18,31,4.554
TR06_SRC20_HRC18,32,4.554
TR06_SRC20_HRC18,33,4.554
TR06_SRC20_HRC18,34,4.554
TR06_SRC20_HRC18,35,4.554
TR06_SRC20_HRC18,36,4.554
TR06_SRC20_HRC18,37,4.554
TR06_SRC20_HRC18,38,4.554
TR06_SRC20_HRC18,39,4.554
TR06_SRC20_HRC18,4,4.554
TR06_SRC20_HRC18,40,4.531
TR06_SRC20_HRC18,41,4.531
TR06_SRC20_HRC18,42,4.531
TR06_SRC20_HRC18,43,4.531
TR06_SRC20_HRC18,44,4.531
TR06_SRC20_HRC18,45,4.531
TR06_SRC20_HRC18,46,4.531
TR06_SRC20_HRC18,47,4.531
TR06_SRC20_HRC18,48,4.531
TR06_SRC20_HRC18,49,4.531
TR06_SRC20_HRC18,5,4.554
TR06_SRC20_HRC18,50,4.531
TR06_SRC20_HRC18,51,4.531
TR06_SRC20_HRC18,52,4.531
TR06_SRC20_HRC18,53,4.531
TR06_SRC20_HRC18,54,4.531
TR06_SRC20_HRC18,55,4.531
TR06_SRC20_HRC18,56,4.531
TR06_SRC20_HRC18,57,4.531
TR06_SRC20_HRC18,58,4.531
TR06_SRC20_HRC18,59,4.531
TR06_SRC20_HRC18,6,4.554
TR06_SRC20_HRC18,60,4.531
TR06_SRC20_HRC18,61,4.531
TR06_SRC20_HRC18,62,4.531
TR06_SRC20_HRC18,63,4.531
TR06_SRC20_HRC18,64,4.531
TR06_SRC20_HRC18,65,4.531
TR06_SRC20_HRC18,66,4.531
TR06_SRC20_HRC18,67,4.531
TR06_SRC20_HRC18,68,4.531
TR06_SRC20_HRC18,69,4.531
TR06_SRC20_HRC18,7,4.554
TR06_SRC20_HRC18,70,4.531
TR06_SRC20_HRC18,71,4.531
TR06_SRC20_HRC18,72,4.531
TR06_SRC20_HRC18,73,4.531
TR06_SRC20_HRC18,74,4.53
TR06_SRC20_HRC18,75,4.408
TR06_SRC20_HRC18,76,4.408
TR06_SRC20_HRC18,77,4.408
TR06_SRC20_HRC18,78,4.408
TR06_SRC20_HRC18,79,4.408
TR06_SRC20_HRC18,8,4.554
TR06_SRC20_HRC18,80,4.408
TR06_SRC20_HRC18,81,4.408
TR06_SRC20_HRC18,82,4.408
TR06_SRC20_HRC18,83,4.408
TR06_SRC20_HRC18,84,4.408
TR06_SRC20_HRC18,85,4.408
TR06_SRC20_HRC18,86,4.408
TR06_SRC20_HRC18,87,4.408
TR06_SRC20_HRC18,88,4.408
TR06_SRC20_HRC18,89,4.408
TR06_SRC20_HRC18,9,4.554
TR06_SRC20_HRC18,90,4.408
TR06_SRC20_HRC18,91,4.408
TR06_SRC20_HRC18,92,4.408
TR06_SRC20_HRC18,93,4.408
TR06_SRC20_HRC18,94,4.408
TR06_SRC20_HRC18,95,4.408
TR06_SRC20_HRC18,96,4.408
TR06_SRC20_HRC18,97,4.408
TR06_SRC20_HRC18,98,4.408
TR06_SRC20_HRC18,99,4.408
TR06_SRC21_HRC15,0,4.408
TR06_SRC21_HRC15,1,4.408
TR06_SRC21_HRC15,10,4.408
TR06_SRC21_HRC15,100,4.554
TR06_SRC21_HRC15,101,4.554
TR06_SRC21_HRC15,102,4.554
TR06_SRC21_HRC15,103,4.554
TR06_SRC21_HRC15,104,4.554
TR06_SRC21_HRC15,105,4.554
TR06_SRC21_HRC15,106,4.554
TR06_SRC21_HRC15,107,4.554
TR06_SRC21_HRC15,108,4.554
TR06_SRC21_HRC15,109,4.554
TR06_SRC21_HRC15,11,4.408
TR06_SRC21_HRC15,110,4.531
TR06_SRC21_HRC15,111,4.531
TR06_SRC21_HRC15,112,4.531
TR06_SRC21_HRC15,113,4.531
TR06_SRC21_HRC15,114,4.531
TR06_SRC21_HRC15,115,4.531
TR06_SRC21_HRC15,116,4.531
TR06_SRC21_HRC15,117,4.531
TR06_SRC21_HRC15,118,4.531
TR06_SRC21_HRC15,119,4.531
TR06_SRC21_HRC15,12,4.408
TR06_SRC21_HRC15,120,4.531
TR06_SRC21_HRC15,121,4.531
TR06_SRC21_HRC15,122,4.531
TR06_SRC21_HRC15,123,4.531
TR06_SRC21_HRC15,124,4.531
TR06_SRC21_HRC15,125,4.531
TR06_SRC21_HRC15,126,4.531
TR06_SRC21_HRC15,127,4.531
TR06_SRC21_HRC15,128,4.531
TR06_SRC21_HRC15,129,4.531
TR06_SRC21_HRC15,13,4.408
TR06_SRC21_HRC15,130,4.531
TR06_SRC21_HRC15,131,4.531
TR06_SRC21_HRC15,132,4.531
TR06_SRC21_HRC15,133,4.531
TR06_SRC21_HRC15,134,4.531
TR06_SRC21_HRC15,135,4.531
TR06_SRC21_HRC15,136,4.531
TR06_SRC21_HRC15,137,4.531
TR06_SRC21_HRC15,138,4.531
TR06_SRC21_HRC15,139,4.531
TR06_SRC21_HRC15,14,4.408
TR06_SRC21_HRC15,140,4.531
TR06_SRC21_HRC15,141,4.531
TR06_SRC21_HRC15,142,4.531
TR06_SRC21_HRC15,143,4.531
TR06_SRC21_HRC15,144,4.53
TR06_SRC21_HRC15,145,4.408
TR06_SRC21_HRC15,146,4.408
TR06_SRC21_HRC15,147,4.408
TR06_SRC21_HRC15,148,4.408
TR06_SRC21_HRC15,149,4.408
TR06_SRC21_HRC15,15,4.408
TR06_SRC21_HRC15,150,4.408
TR06_SRC21_HRC15,151,4.408
TR06_SRC21_HRC15,152,4.408
TR06_SRC21_HRC15,153,4.408
TR06_SRC21_HRC15,154,4.408
TR06_SRC21_HRC15,155,4.408
TR06_SRC21_HRC15,156,4.408
TR06_SRC21_HRC15,157,4.408
TR06_SRC21_HRC15,158,4.408
TR06_SRC21_HRC15,159,4.408
TR06_SRC21_HRC15,16,4.408
TR06_SRC21_HRC15,160,4.408
TR06_SRC21_HRC15,161,4.408
TR06_SRC21_HRC15,162,4.408
TR06_SRC21_HRC15,163,4.408
TR06_SRC21_HRC15,164,4.408
TR06_SRC21_HRC15,165,4.408
TR06_SRC21_HRC15,166,4.408
TR06_SRC21_HRC15,167,4.408
TR06_SRC21_HRC15,168,4.408
TR06_SRC21_HRC15,169,4.408
TR06_SRC21_HRC15,17,4.408
TR06_SRC21_HRC15,170,4.408
TR06_SRC21_HRC15,171,4.408
TR06_SRC21_HRC15,172,4.408
TR06_SRC21_HRC15,173,4.408
TR06_SRC21_HRC15,174,4.408
TR06_SRC21_HRC15,175,4.408
TR06_SRC21_HRC15,176,4.408
TR06_SRC21_HRC15,177,4.408
TR06_SRC21_HRC15,178,4.408
TR06_SRC21_HRC15,18,4.408
TR06_SRC21_HRC15,19,4.408
TR06_SRC21_HRC15,2,4.408
TR06_SRC21_HRC15,20,4.408
TR06_SRC21_HRC15,21,4.408
TR06_SRC21_HRC15,22,4.408
TR06_SRC21_HRC15,23,4.408
TR06_SRC21_HRC15,24,4.408
TR06_SRC21_HRC15,25,4.408
TR06_SRC21_HRC15,26,4.408
TR06_SRC21_HRC15,27,4.408
TR06_SRC21_HRC15,28,4.408
TR06_SRC21_HRC15,29,4.408
TR06_SRC21_HRC15,3,4.408
TR06_SRC21_HRC15,30,4.408
TR06_SRC21_HRC15,31,4.408
TR06_SRC21_HRC15,32,4.408
TR06_SRC21_HRC15,33,4.408
TR06_SRC21_HRC15,34,4.408
TR06_SRC21_HRC15,35,4.408
TR06_SRC21_HRC15,36,4.408
TR06_SRC21_HRC15,37,4.408
TR06_SRC21_HRC15,38,4.408
TR06_SRC21_HRC15,39,4.413
TR06_SRC21_HRC15,4,4.408
TR06_SRC21_HRC15,40,4.531
TR06_SRC21_HRC15,41,4.531
TR06_SRC21_HRC15,42,4.531
TR06_SRC21_HRC15,43,4.531
TR06_SRC21_HRC15,44,4.531
TR06_SRC21_HRC15,45,4.531
TR06_SRC21_HRC15,46,4.531
TR06_SRC21_HRC15,47,4.531
TR06_SRC21_HRC15,48,4.531
TR06_SRC21_HRC15,49,4.531
TR06_SRC21_HRC15,5,4.408
TR06_SRC21_HRC15,50,4.531
TR06_SRC21_HRC15,51,4.531
TR06_SRC21_HRC15,52,4.531
TR06_SRC21_HRC15,53,4.531
TR06_SRC21_HRC15,54,4.531
TR06_SRC21_HRC15,55,4.531
TR06_SRC21_HRC15,56,4.531
TR06_SRC21_HRC15,57,4.531
TR06_SRC21_HRC15,58,4.531
TR06_SRC21_HRC15,59,4.531
TR06_SRC21_HRC15,6,4.408
TR06_SRC21_HRC15,60,4.531
TR06_SRC21_HRC15,61,4.531
TR06_SRC21_HRC15,62,4.531
TR06_SRC21_HRC15,63,4.531
TR06_SRC21_HRC15,64,4.531
TR06_SRC21_HRC15,65,4.531
TR06_SRC21_HRC15,66,4.531
TR06_SRC21_HRC15,67,4.531
TR06_SRC21_HRC15,68,4.531
TR06_SRC21_HRC15,69,4.531
TR06_SRC21_HRC15,7,4.408
TR06_SRC21_HRC15,70,4.531
TR06_SRC21_HRC15,71,4.531
TR06_SRC21_HRC15,72,4.531
TR06_SRC21_HRC15,73,4.531
TR06_SRC21_HRC15,74,4.531
TR06_SRC21_HRC15,75,4.554
TR06_SRC21_HRC15,76,4.554
TR06_SRC21_HRC15,77,4.554
TR06_SRC21_HRC15,78,4.554
TR06_SRC21_HRC15,79,4.554
TR06_SRC21_HRC15,8,4.408
TR06_SRC21_HRC15,80,4.554
TR06_SRC21_HRC15,81,4.554
TR06_SRC21_HRC15,82,4.554
TR06_SRC21_HRC15,83,4.554
TR06_SRC21_HRC15,84,4.554
TR06_SRC21_HRC15,85,4.554
TR06_SRC21_HRC15,86,4.554
TR06_SRC21_HRC15,87,4.554
TR06_SRC21_HRC15,88,4.554
TR06_SRC21_HRC15,89,4.554
TR06_SRC21_HRC15,9,4.408
TR06_SRC21_HRC15,90,4.554
TR06_SRC21_HRC15,91,4.554
TR06_SRC21_HRC15,92,4.554
TR06_SRC21_HRC15,93,4.554
TR06_SRC21_HRC15,94,4.554
TR06_SRC21_HRC15,95,4.554
TR06_SRC21_HRC15,96,4.554
TR06_SRC21_HRC15,97,4.554
TR06_SRC21_HRC15,98,4.554
TR06_SRC21_HRC15,99,4.554
TR06_SRC31_HRC14,0,4.554
TR06_SRC31_HRC14,1,4.554
TR06_SRC31_HRC14,10,4.554
TR06_SRC31_HRC14,100,4.408
TR06_SRC31_HRC14,101,4.408
TR06_SRC31_HRC14,102,4.408
TR06_SRC31_HRC14,103,4.408
TR06_SRC31_HRC14,104,4.408
TR06_SRC31_HRC14,105,4.408
TR06_SRC31_HRC14,106,4.408
TR06_SRC31_HRC14,107,4.408
TR06_SRC31_HRC14,108,4.408
TR06_SRC31_HRC14,109,4.42
TR06_SRC31_HRC14,11,4.554
TR06_SRC31_HRC14,110,4.531
TR06_SRC31_HRC14,111,4.531
TR06_SRC31_HRC14,112,4.531
TR06_SRC31_HRC14,113,4.531
TR06_SRC31_HRC14,114,4.531
TR06_SRC31_HRC14,115,4.531
TR06_SRC31_HRC14,116,4.531
TR06_SRC31_HRC14,117,4.531
TR06_SRC31_HRC14,118,4.531
TR06_SRC31_HRC14,119,4.531
TR06_SRC31_HRC14,12,4.554
TR06_SRC31_HRC14,120,4.531
TR06_SRC31_HRC14,121,4.531
TR06_SRC31_HRC14,122,4.531
TR06_SRC31_HRC14,123,4.531
TR06_SRC31_HRC14,124,4.531
TR06_SRC31_HRC14,125,4.531
TR06_SRC31_HRC14,126,4.531
TR06_SRC31_HRC14,127,4.531
TR06_SRC31_HRC14,128,4.531
TR06_SRC31_HRC14,129,4.531
TR06_SRC31_HRC14,13,4.554
TR06_SRC31_HRC14,130,4.531
TR06_SRC31_HRC14,131,4.531
TR06_SRC31_HRC14,132,4.531
TR06_SRC31_HRC14,133,4.531
TR06_SRC31_HRC14,134,4.531
TR06_SRC31_HRC14,135,4.531
TR06_SRC31_HRC14,136,4.531
TR06_SRC31_HRC14,137,4.531
TR06_SRC31_HRC14,138,4.531
TR06_SRC31_HRC14,139,4.531
TR06_SRC31_HRC14,14,4.554
TR06_SRC31_HRC14,140,4.531
TR06_SRC31_HRC14,141,4.531
TR06_SRC31_HRC14,142,4.531
TR06_SRC31_HRC14,143,4.531
TR06_SRC31_HRC14,144,4.534
TR06_SRC31_HRC14,145,4.554
TR06_SRC31_HRC14,146,4.554
TR06_SRC31_HRC14,147,4.554
TR06_SRC31_HRC14,148,4.554
TR06_SRC31_HRC14,149,4.554
TR06_SRC31_HRC14,15,4.554
TR06_SRC31_HRC14,150,4.554
TR06_SRC31_HRC14,151,4.554
TR06_SRC31_HRC14,152,4.554
TR06_SRC31_HRC14,153,4.554
TR06_SRC31_HRC14,154,4.554
TR06_SRC31_HRC14,155,4.554
TR06_SRC31_HRC14,156,4.554
TR06_SRC31_HRC14,157,4.554
TR06_SRC31_HRC14,158,4.554
TR06_SRC31_HRC14,159,4.554
TR06_SRC31_HRC14,16,4.554
TR06_SRC31_HRC14,160,4.554
TR06_SRC31_HRC14,161,4.554
TR06_SRC31_HRC14,162,4.554
TR06_SRC31_HRC14,163,4.554
TR06_SRC31_HRC14,164,4.554
TR06_SRC31_HRC14,165,4.554
TR06_SRC31_HRC14,166,4.554
TR06_SRC31_HRC14,167,4.554
TR06_SRC31_HRC14,168,4.554
TR06_SRC31_HRC14,169,4.554
TR06_SRC31_HRC14,17,4.554
TR06_SRC31_HRC14,170,4.554
TR06_SRC31_HRC14,171,4.554
TR06_SRC31_HRC14,172,4.554
TR06_SRC31_HRC14,173,4.554
TR06_SRC31_HRC14,174,4.554
TR06_SRC31_HRC14,175,4.554
TR06_SRC31_HRC14,176,4.554
TR06_SRC31_HRC14,177,4.554
TR06_SRC31_HRC14,178,4.554
TR06_SRC31_HRC14,18,4.554
TR06_SRC31_HRC14,19,4.554
TR06_SRC31_HRC14,2,4.554
TR06_SRC31_HRC14,20,4.554
TR06_SRC31_HRC14,21,4.554
TR06_SRC31_HRC14,22,4.554
TR06_SRC31_HRC14,23,4.554
TR06_SRC31_HRC14,24,4.554
